<b>[Билет 7: Аугментация, Тюнинг гиперпараметров] Задача 2. Вероятность попадания в оптимум при случайном поиске</b><br><br><p>Сколько испытаний $n$ нужно в Random Search, чтобы с вероятностью $\ge 99\%$ ($\delta=0.01$) попасть в топ-$5\%$ оптимума ($p=0.05$)?</p>	<p>$n \ge \dfrac{\ln(\delta)}{\ln(1 - p)} = \dfrac{\ln(0.01)}{\ln(0.95)} = \dfrac{-4.6052}{-0.0513} \approx 89.8 \implies 90$ экспериментов.</p>	AI_Course Block_A Microtask Ticket_07
<b>[Билет 7: Аугментация, Тюнинг гиперпараметров] Задача 3. Расчёт метки в CutMix</b><br><br><p>Изображение $224 \times 224$, вставка $112 \times 112$. $y_1 = [1, 0, 0], y_2 = [0, 1, 0]$. Найдите $\tilde{y}$.</p>	<p>1. $\lambda = 1 - \dfrac{112^2}{224^2} = 1 - 0.25 = 0.75$.</p> <p>2. $\tilde{y} = 0.75[1, 0, 0] + 0.25[0, 1, 0] = [0.75, 0.25, 0.00]$.</p>	AI_Course Block_A Microtask Ticket_07
<b>[Билет 7: Аугментация, Тюнинг гиперпараметров] Задача 4. Вычисление Acquisition Function UCB</b><br><br><p>Точка A ($\mu_A=0.91, \sigma_A=0.01$), точка B ($\mu_B=0.85, \sigma_B=0.05$). Какую точку выберет UCB при $\kappa=1.0$ и при $\kappa=3.0$?</p>	<p>1. При $\kappa=1.0$: $\text{UCB}_A = 0.91 + 0.01 = 0.920 > \text{UCB}_B = 0.900 \implies$ <strong>Точка A</strong> (Exploitation).</p> <p>2. При $\kappa=3.0$: $\text{UCB}_B = 0.85 + 3(0.05) = 1.000 > \text{UCB}_A = 0.940 \implies$ <strong>Точка B</strong> (Exploration).</p>	AI_Course Block_A Microtask Ticket_07
<b>[Билет 7: Аугментация, Тюнинг гиперпараметров] Задача 5. Размер фолдов при Stratified 5-Fold CV</b><br><br><p>1000 объектов (800 класса 0, 200 класса 1). Сколько объектов каждого класса войдёт в Val и Train при 5-Fold Stratified CV?</p>	<p>1. Val (20%): $800/5 = 160$ (класс 0), $200/5 = 40$ (класс 1), всего 200.</p> <p>2. Train (80%): $800-160 = 640$ (класс 0), $200-40 = 160$ (класс 1), всего 800.</p>	AI_Course Block_A Microtask Ticket_07
<b>[Билет 7: Аугментация, Тюнинг гиперпараметров] Задача 6. Логарифмическая сетка learning rate</b><br><br><p>Разбейте диапазон LR от $10^{-4}$ до $10^{-1}$ на 4 логарифмически равноотстоящих значения.</p>	<p>Логарифмы: $-4, -3, -2, -1$.</p> <p><strong>Значения:</strong> $10^{-4} = 0.0001, \; 10^{-3} = 0.001, \; 10^{-2} = 0.01, \; 10^{-1} = 0.1$.</p>	AI_Course Block_A Microtask Ticket_07
<b>[Билет 8: Метрические методы, Сиамские сети] Задача 1. Вывод связи L2 и косинуса</b><br><br><p>Пусть $\|a\|_2 = \|b\|_2 = 1$. Выведите связь между $\|a-b\|_2^2$ и $\cos(a, b)$.</p>	<p>$\|a-b\|_2^2 = a^\top a + b^\top b - 2a^\top b = 1 + 1 - 2\cos(a,b) = 2(1 - \cos(a,b))$.</p> <p><strong>Ответ:</strong> $\|a-b\|_2^2 = 2(1 - \cos(a,b))$.</p>	AI_Course Block_B Microtask Ticket_08
<b>[Билет 8: Метрические методы, Сиамские сети] Задача 2. Triplet loss численно</b><br><br><p>Расстояния: $d(a,p) = 0.15$, $d(a,n) = 0.85$, margin $m = 0.3$. Посчитайте triplet loss и определите тип тройки.</p>	<p>$\mathcal{L} = \max(0, 0.15 - 0.85 + 0.3) = \max(0, -0.4) = 0$.</p> <p><strong>Ответ:</strong> $\mathcal{L} = 0$, тип — <strong>Easy Triplet</strong> (негатив уже достаточно удалён, градиент нулевой).</p>	AI_Course Block_B Microtask Ticket_08
<b>[Билет 8: Метрические методы, Сиамские сети] Задача 3. Определение типа тройки</b><br><br><p>$d(a,p) = 0.4$, $d(a,n) = 0.65$, margin $m = 0.3$. Определите категорию тройки.</p>	<p>Проверка semi-hard: $d(a,p) < d(a,n) < d(a,p) + m \implies 0.4 < 0.65 < 0.70$.</p> <p><strong>Ответ:</strong> <strong>Semi-Hard Triplet</strong> (негатив дальше позитива, но внутри зоны margin).</p>	AI_Course Block_B Microtask Ticket_08
<b>[Билет 8: Метрические методы, Сиамские сети] Задача 4. Contrastive loss для пар</b><br><br><p>Вычислите Contrastive Loss при $m = 0.5$ для: (1) позитивной пары ($y=1, d=0.2$); (2) негативной пары ($y=0, d=0.3$).</p>	<p>(1) $\mathcal{L}_+ = 1 \cdot (0.2)^2 = 0.04$.</p> <p>(2) $\mathcal{L}_- = 1 \cdot \max(0, 0.5 - 0.3)^2 = 0.2^2 = 0.04$.</p> <p><strong>Ответ:</strong> $\mathcal{L}_+ = 0.04$, $\mathcal{L}_- = 0.04$.</p>	AI_Course Block_B Microtask Ticket_08
<b>[Билет 8: Метрические методы, Сиамские сети] Задача 5. L2-нормализация эмбеддингов</b><br><br><p>Нормализуйте вектор $z = [3, 4]^\top$ на единичную сферу.</p>	<p>$\|z\|_2 = \sqrt{3^2 + 4^2} = 5 \implies z_{norm} = \frac{1}{5}[3, 4]^\top = [0.6, 0.8]^\top$.</p> <p><strong>Ответ:</strong> $z_{norm} = [0.6, 0.8]^\top$, норма $\|z_{norm}\|_2 = 1.0$.</p>	AI_Course Block_B Microtask Ticket_08
<b>[Билет 8: Метрические методы, Сиамские сети] Задача 6. Косинус через L2 нормализованные векторы</b><br><br><p>Для нормализованных векторов $a, b$ известно $\|a-b\|_2 = 0.6$. Найдите $\cos(a,b)$.</p>	<p>$\|a-b\|_2^2 = 2(1 - \cos(a,b)) \implies 0.36 = 2(1 - \cos(a,b)) \implies \cos(a,b) = 1 - 0.18 = 0.82$.</p> <p><strong>Ответ:</strong> $\cos(a,b) = 0.82$.</p>	AI_Course Block_B Microtask Ticket_08
<b>[Билет 9: Контрастивное обучение, SSL, InfoNCE] Задача 1. Расчёт NT-Xent loss вручную</b><br><br><p>Батч $B=2$, 4 нормализованных вектора: $z_1 = [1, 0]^\top, z_2 = [0, 1]^\top, z_3 = [-1, 0]^\top, z_4 = [0, -1]^\top$. Пары: $(z_1, z_2)$ и $(z_3, z_4)$. $\tau = 1.0$. Вычислите loss.</p>	<p>Для пары $(z_1, z_2)$: $\text{sim}(z_1, z_2) = 0 \implies e^0 = 1$. Негативы: $\text{sim}(z_1, z_3) = -1 \implies e^{-1} \approx 0.368$; $\text{sim}(z_1, z_4) = 0 \implies e^0 = 1$.</p> <p>$\mathcal{L}_{1,2} = -\ln\left(\frac{1}{1 + e^{-1} + 1}\right) = \ln(2 + e^{-1}) \approx \ln(2.368) \approx 0.862$.</p> <p><strong>Ответ:</strong> $\text{Loss} = \ln(2 + e^{-1}) \approx 0.862$.</p>	AI_Course Block_B Microtask Ticket_09
<b>[Билет 9: Контрастивное обучение, SSL, InfoNCE] Задача 2. Размер очереди в MoCo</b><br><br><p>Очередь MoCo хранит $N = 65\,536$ векторов. Размер батча $B = 256$. За сколько шагов очередь обновится полностью?</p>	<p>Число шагов для полной замены FIFO-очереди: $N / B = 65\,536 / 256 = 256$ шагов.</p> <p><strong>Ответ:</strong> 256 итераций.</p>	AI_Course Block_B Microtask Ticket_09
<b>[Билет 9: Контрастивное обучение, SSL, InfoNCE] Задача 3. Коллапс: верный батч или вычисления?</b><br><br><p>Энкодер выдал эмбеддинги: $z_1 = [1.0, 0.0], z_2 = [1.0, 0.001], z_3 = [1.0, -0.001], z_4 = [1.0, 0.0005]$. Является ли это коллапсом?</p>	<p>Все векторы сонаправлены с вектором $[1, 0]$ с вариацией $< 10^{-3}$. Ранг матрицы представлений близок к 1.</p> <p><strong>Ответ:</strong> Да, произошёл полный коллапс представлений.</p>	AI_Course Block_B Microtask Ticket_09
<b>[Билет 9: Контрастивное обучение, SSL, InfoNCE] Задача 4. Аугментации в SimCLR: критичность color jitter</b><br><br><p>Почему обучение SimCLR только с crop и flip без color jitter приводит к деградации качества?</p>	<p>Без искажения цветов сеть сходится к тривиальному решению — сравнению цветовых гистограмм, игнорируя форму и семантику объектов.</p> <p><strong>Ответ:</strong> Сеть застревает на цветовом распределении вместо изучения геометрии и семантики.</p>	AI_Course Block_B Microtask Ticket_09
<b>[Билет 9: Контрастивное обучение, SSL, InfoNCE] Задача 5. Temperature τ и стабильность обучения</b><br><br><p>Опишите последствия выбора предельных значений температуры $\tau \to 0$ и $\tau \to \infty$.</p>	<p>При $\tau \to 0$ логиты вызывают численное переполнение $\exp$ и градиентные взрывы. При $\tau \to \infty$ вероятности равны $1/K$, градиенты стремятся к 0.</p> <p><strong>Ответ:</strong> $\tau \to 0$ — взрыв градиентов; $\tau \to \infty$ — затухание обучения.</p>	AI_Course Block_B Microtask Ticket_09
<b>[Билет 9: Контрастивное обучение, SSL, InfoNCE] Задача 6. Linear probing: что показывает accuracy</b><br><br><p>Linear Probing на ImageNet даёт 77% Top-1 точности с замороженным энкодером. Что это говорит о качестве представлений?</p>	<p>Высокая точность линейного классификатора доказывает, что признаки в пространстве энкодера линейно разделимы и отражают семантику классов.</p> <p><strong>Ответ:</strong> Признаки высокоинформативны и линейно разделимы.</p>	AI_Course Block_B Microtask Ticket_09
<b>[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Задача 1. Расчёт KL-дивергенции для 3D латентного распределения</b><br><br><p>Параметры энкодера: $\mu = [1.0, 0.0, -2.0]^\top$, $\log\sigma^2 = [0.0, 1.0, -1.0]^\top$. Вычислите $D_{\text{KL}}(q(z|x) \parallel \mathcal{N}(0, I))$.</p>	<p>$D_{\text{KL}} = -\frac{1}{2}\sum_{j=1}^3 (1 + \log\sigma_j^2 - \mu_j^2 - \sigma_j^2)$:</p> <p>1) $j=1$: $-\frac{1}{2}(1 + 0 - 1 - 1) = 0.5$.</p> <p>2) $j=2$: $-\frac{1}{2}(1 + 1 - 0 - e^1) = -\frac{1}{2}(2 - 2.7183) \approx 0.3591$.</p> <p>3) $j=3$: $-\frac{1}{2}(1 - 1 - 4 - e^{-1}) = -\frac{1}{2}(-4 - 0.3679) \approx 2.1839$.</p> <p><strong>Ответ:</strong> $D_{\text{KL}} = 0.5 + 0.3591 + 2.1839 = 3.043$.</p>	AI_Course Block_B Microtask Ticket_10
<b>[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Задача 2. Что случится при удалении KL-слагаемого?</b><br><br><p>Что выучит VAE при $\mathcal{L} = \mathcal{L}_{\text{recon}}$ без $D_{\text{KL}}$?</p>	<p>Дисперсии $\sigma \to 0$, средние $\mu(x)$ образуют дискретные кластеры. Пространство потеряет непрерывность, сэмплирование из $\mathcal{N}(0, I)$ даст шум.</p> <p><strong>Ответ:</strong> Модель вырождается в негенеративный детерминированный AE.</p>	AI_Course Block_B Microtask Ticket_10
<b>[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Задача 3. Подсчет параметров полносвязной сети VAE</b><br><br><p>Архитектура: вход $784$, энкодер $[784 \to 256 \to 128]$, латент $64$ (головы $\mu$ и $\log\sigma^2$), декодер $[64 \to 128 \to 256 \to 784]$. Посчитайте параметры (с bias).</p>	<p>Энкодер: $(784\cdot256 + 256) + (256\cdot128 + 128) = 200\,960 + 32\,896 = 233\,856$.</p> <p>Головы: $2 \times (128\cdot64 + 64) = 2 \times 8\,256 = 16\,512$.</p> <p>Декодер: $(64\cdot128+128) + (128\cdot256+256) + (256\cdot784+784) = 8\,320 + 33\,024 + 201\,488 = 242\,832$.</p> <p><strong>Ответ:</strong> $233\,856 + 16\,512 + 242\,832 = 493\,200$ параметров.</p>	AI_Course Block_B Microtask Ticket_10
<b>[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Задача 4. Репараметризационный трюк в Python</b><br><br><p>Реализуйте функцию `reparameterize(mu, logvar)`, возвращающую дифференцируемый сэмпл $z$.</p>	<pre><code>def reparameterize(mu, logvar): std = torch.exp(0.5 * logvar) eps = torch.randn_like(std) return mu + eps * std</code></pre> <p><strong>Ответ:</strong> Градиенты $\nabla_\mu z = 1$, $\nabla_{\log\sigma^2} z = 0.5 \cdot \text{std} \odot \epsilon$.</p>	AI_Course Block_B Microtask Ticket_10
<b>[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Задача 5. Анализ потерь VAE и связь с вероятностями</b><br><br><p>Для батча $\text{Recon} = 150.0$, $D_{\text{KL}} = 12.5$. Чему равен ELBO?</p>	<p>$\mathcal{L}_{\text{VAE}} = -\text{ELBO} = \text{Recon} + D_{\text{KL}} \implies \text{ELBO} = -(150.0 + 12.5) = -162.5$.</p> <p><strong>Ответ:</strong> $\text{ELBO} = -162.5$.</p>	AI_Course Block_B Microtask Ticket_10
<b>[Билет 10: Автоэнкодеры: VAE, ELBO, CVAE] Задача 6. Диагностика Posterior Collapse по логам обучения</b><br><br><p>В обучении VAE Recon упал с 200 до 85, а $D_{\text{KL}}$ упал до 0.002. Картинки серые. Диагноз и лечение?</p>	<p><strong>Диагноз:</strong> Posterior Collapse ($q(z|x) \approx \mathcal{N}(0, I)$, энкодер проигнорирован).</p> <p><strong>Лечение:</strong> KL Annealing (плавный разогрев веса $\beta$), Free Bits ($\max(\tau, D_{\text{KL}})$), ослабление декодера.</p>	AI_Course Block_B Microtask Ticket_10
<b>[Билет 11: Генеративные модели: GAN] Задача 1. Расчёт функции стоимости при идеальном дискриминаторе</b><br><br><p>Пусть $D(x) = 0.99$, $D(G(z)) = 0.01$. Вычислите приближённое значение $V(D, G)$.</p>	<p>$V(D, G) = \ln(0.99) + \ln(1 - 0.01) \approx -0.01005 - 0.01005 = -0.0201 \approx 0$.</p> <p><strong>Ответ:</strong> $V(D, G) \approx -0.02$ (дискриминатор близок к теоретическому максимуму 0).</p>	AI_Course Block_B Microtask Ticket_11
<b>[Билет 11: Генеративные модели: GAN] Задача 2. Размерность выхода транспонированной свёртки (ConvTranspose2d)</b><br><br><p>Вход $(B, 100, 1, 1)$, слой `ConvTranspose2d(100, 256, kernel_size=4, stride=1, padding=0)`. Найдите размер выхода.</p>	<p>$H_{out} = (H_{in} - 1)\cdot\text{stride} - 2\cdot\text{padding} + \text{kernel\_size} = (1 - 1)\cdot1 - 0 + 4 = 4$.</p> <p><strong>Ответ:</strong> Размерность тензора $(B, 256, 4, 4)$.</p>	AI_Course Block_B Microtask Ticket_11
<b>[Билет 11: Генеративные модели: GAN] Задача 3. Сравнение градиентов Saturating vs Non-Saturating Loss</b><br><br><p>При $u = D(G(z)) = 0.05$ найдите лоссы и производные по $u$ для: (а) $\ln(1-u)$; (б) $-\ln(u)$.</p>	<p>(а) $\ln(0.95) \approx -0.0513$, градиент $-\frac{1}{0.95} \approx -1.05$.</p> <p>(б) $-\ln(0.05) \approx 2.996$, градиент $-\frac{1}{0.05} = -20$.</p> <p><strong>Ответ:</strong> Non-Saturating градиент в 19 раз мощнее ($-20$ против $-1.05$).</p>	AI_Course Block_B Microtask Ticket_11
<b>[Билет 11: Генеративные модели: GAN] Задача 4. Вычисление 1D расстояния Вассерштейна</b><br><br><p>Распределения: $P = \delta(x)$, $Q = \delta(x - \theta)$ при $\theta \ne 0$. Найдите $D_{\text{JS}}(P \parallel Q)$ и $W(P, Q)$.</p>	<p>1) Носители не пересекаются $\implies D_{\text{JS}}(P \parallel Q) = \ln 2 \approx 0.693$ (градиент 0).</p> <p>2) $W(P, Q) = 1 \cdot |\theta - 0| = |\theta|$, градиент $\text{sign}(\theta) \ne 0$.</p> <p><strong>Ответ:</strong> $D_{\text{JS}} = \ln 2$, $W = |\theta|$.</p>	AI_Course Block_B Microtask Ticket_11
<b>[Билет 11: Генеративные модели: GAN] Задача 5. Расчёт FID для 1D распределений</b><br><br><p>Признаки: $\mu_r = 2.0, \sigma_r^2 = 4.0$ и $\mu_g = 5.0, \sigma_g^2 = 9.0$. Вычислите FID.</p>	<p>$\text{FID} = (\mu_r - \mu_g)^2 + (\sigma_r - \sigma_g)^2 = (2 - 5)^2 + (2 - 3)^2 = 9 + 1 = 10.0$.</p> <p><strong>Ответ:</strong> $\text{FID} = 10.0$.</p>	AI_Course Block_B Microtask Ticket_11
<b>[Билет 11: Генеративные модели: GAN] Задача 6. Количество параметров в WGAN-GP Gradient Penalty</b><br><br><p>Почему в критике WGAN-GP не используют BatchNorm и чем его заменяют?</p>	<p>BatchNorm связывает сэмплы батча, нарушая индивидуальный расчёт $\|\nabla_{\hat{x}_i} D(\hat{x}_i)\|_2$.</p> <p><strong>Ответ:</strong> Заменяется на Layer Normalization, Instance Normalization или Spectral Normalization.</p>	AI_Course Block_B Microtask Ticket_11
<b>[Билет 12 (ч.1): Диффузионные модели] Задача 1. Расчёт коэффициента затухания $\bar{\alpha}_t$</b><br><br><p>При $\beta_1 = 0.1, \beta_2 = 0.2, \beta_3 = 0.3$ найдите $\bar{\alpha}_3$ и дисперсию шума на шаге 3.</p>	<p>$\alpha_1 = 0.9, \alpha_2 = 0.8, \alpha_3 = 0.7 \implies \bar{\alpha}_3 = 0.9 \cdot 0.8 \cdot 0.7 = 0.504$.</p> <p>Дисперсия шума: $1 - \bar{\alpha}_3 = 1 - 0.504 = 0.496$.</p> <p><strong>Ответ:</strong> $\bar{\alpha}_3 = 0.504$, дисперсия $0.496$.</p>	AI_Course Block_B Microtask Ticket_12
<b>[Билет 12 (ч.1): Диффузионные модели] Задача 2. Прямое сэмплирование $x_t$ на числовом примере</b><br><br><p>Пиксель $x_0 = 2.0$, шум $\epsilon = -1.0$, $\bar{\alpha}_t = 0.64$. Найдите $x_t$.</p>	<p>$x_t = \sqrt{0.64} \cdot 2.0 + \sqrt{1 - 0.64} \cdot (-1.0) = 0.8 \cdot 2.0 - 0.6 \cdot 1.0 = 1.0$.</p> <p><strong>Ответ:</strong> $x_t = 1.0$.</p>	AI_Course Block_B Microtask Ticket_12
<b>[Билет 12 (ч.1): Диффузионные модели] Задача 3. Восстановление $x_0$ по предсказанному шуму $\hat{\epsilon}$</b><br><br><p>На шаге $t$: $x_t = 3.0, \bar{\alpha}_t = 0.25$, предсказанный шум $\epsilon_\theta = 1.0$. Оцените $\hat{x}_0$.</p>	<p>$\hat{x}_0 = \frac{x_t - \sqrt{1 - \bar{\alpha}_t}\epsilon_\theta}{\sqrt{\bar{\alpha}_t}} = \frac{3.0 - \sqrt{0.75} \cdot 1.0}{\sqrt{0.25}} = \frac{3.0 - 0.866}{0.5} = 4.268$.</p> <p><strong>Ответ:</strong> $\hat{x}_0 = 4.268$.</p>	AI_Course Block_B Microtask Ticket_12
<b>[Билет 12 (ч.1): Диффузионные модели] Задача 4. Расчёт вектора Classifier-Free Guidance (CFG)</b><br><br><p>Безусловный шум $\epsilon_{\text{uncond}} = 0.2$, условный $\epsilon_{\text{cond}} = 0.5$. Найдите $\tilde{\epsilon}$ при $s = 1.0, 3.0, 7.5$.</p>	<p>$\tilde{\epsilon} = \epsilon_{\text{uncond}} + s(\epsilon_{\text{cond}} - \epsilon_{\text{uncond}}) = 0.2 + s \cdot 0.3$:</p> <p>При $s=1.0$: $0.5$; при $s=3.0$: $0.2 + 0.9 = 1.1$; при $s=7.5$: $0.2 + 2.25 = 2.45$.</p> <p><strong>Ответ:</strong> $0.5$, $1.1$, $2.45$.</p>	AI_Course Block_B Microtask Ticket_12
<b>[Билет 12 (ч.1): Диффузионные модели] Задача 5. Коэффициент сжатия памяти в Latent Diffusion</b><br><br><p>Картинка $512\times512\times3$ сжимается VAE в латент $64\times64\times4$. Найдите коэффициент сжатия.</p>	<p>Исходный объём: $512 \cdot 512 \cdot 3 = 786\,432$. Латент: $64 \cdot 64 \cdot 4 = 16\,384$.</p> <p>Сжатие: $786\,432 / 16\,384 = 48$ раз.</p> <p><strong>Ответ:</strong> В 48 раз (пространственно в 64 раза).</p>	AI_Course Block_B Microtask Ticket_12
<b>[Билет 12 (ч.1): Диффузионные модели] Задача 6. Временная сложность обучения vs инференса</b><br><br><p>В чём асимметрия времени обучения и генерации в DDPM?</p>	<p>Обучение требует $O(1)$ проходов U-Net на батч (случайный шаг $t$ за 1 формулу). Генерация требует $O(T)$ последовательных проходов ($T=1000$ шагов).</p> <p><strong>Ответ:</strong> Обучение $O(1)$, генерация $O(T)$.</p>	AI_Course Block_B Microtask Ticket_12
<b>[Билет 12 (ч.2): Задачи Computer Vision] Задача 1. Расчёт IoU между двумя боксами</b><br><br><p>Бокс 1: $(20, 30, 120, 130)$. Бокс 2: $(30, 35, 110, 125)$. Найдите IoU.</p>	<p>Пересечение: $[30, 35, 110, 125] \implies 80 \times 90 = 7\,200$.</p> <p>Площади: $A_1 = 100 \times 100 = 10\,000$, $A_2 = 80 \times 90 = 7\,200$.</p> <p>$\text{IoU} = 7\,200 / (10\,000 + 7\,200 - 7\,200) = 7\,200 / 10\,000 = 0.72$.</p> <p><strong>Ответ:</strong> $\text{IoU} = 0.72$.</p>	AI_Course Block_B Microtask Ticket_13
<b>[Билет 12 (ч.2): Задачи Computer Vision] Задача 2. Прогон NMS вручную</b><br><br><p>Боксы с $\text{conf}$: A (0.95), B (0.80), C (0.75), D (0.60), E (0.50). $\text{IoU}(A, B)=0.7, \text{IoU}(A, C)=0.1, \text{IoU}(A, D)=0.8, \text{IoU}(A, E)=0.05$. Порог $0.5$. Кто останется?</p>	<p>1) Берём A (0.95); удаляем B ($\text{IoU}=0.7$) и D ($\text{IoU}=0.8$).</p> <p>2) Из оставшихся C и E берём C (0.75), затем E (0.50).</p> <p><strong>Ответ:</strong> Остаются боксы [A, C, E].</p>	AI_Course Block_B Microtask Ticket_13
<b>[Билет 12 (ч.2): Задачи Computer Vision] Задача 3. Расчёт Precision, Recall, AP</b><br><br><p>10 истинных объектов. 4 TP, 2 FP. Найдите FN, Precision, Recall.</p>	<p>$\text{FN} = 10 - 4 = 6$.</p> <p>$\text{Precision} = 4 / (4 + 2) = 4/6 \approx 0.667$.</p> <p>$\text{Recall} = 4 / (4 + 6) = 4/10 = 0.40$.</p> <p><strong>Ответ:</strong> $\text{FN}=6, \text{Precision}=0.667, \text{Recall}=0.40$.</p>	AI_Course Block_B Microtask Ticket_13
<b>[Билет 12 (ч.2): Задачи Computer Vision] Задача 4. Dice coefficient</b><br><br><p>Истина: 100 пикселей, предсказано 80 пикселей, совпало 60 пикселей (TP). Найдите Dice.</p>	<p>$\text{Dice} = \frac{2 \cdot \text{TP}}{|A| + |B|} = \frac{2 \cdot 60}{100 + 80} = \frac{120}{180} = 0.667$.</p> <p><strong>Ответ:</strong> $\text{Dice} = 0.667$.</p>	AI_Course Block_B Microtask Ticket_13
<b>[Билет 12 (ч.2): Задачи Computer Vision] Задача 5. U-Net: роль skip-connections</b><br><br><p>Что теряется при сжатии карты признаков до $32\times 32$ и как Skip-Connections это исправляют?</p>	<p>Теряется высокочастотная информация о точных границах объектов. Skip-connections пробрасывают исходные карты признаков из энкодера в декодер через конкатенацию.</p> <p><strong>Ответ:</strong> Восстанавливают чёткие контуры и границы сегментации.</p>	AI_Course Block_B Microtask Ticket_13
<b>[Билет 12 (ч.2): Задачи Computer Vision] Задача 6. Heatmap vs регрессия координат</b><br><br><p>5 ключевых точек. Вариант A: 10 чисел. Вариант B: 5 карт $64\times 64$. Сравните память и точность.</p>	<p>Память: Вариант A — 10 float32 (40 байт); Вариант B — $5 \times 4096 \times 4$ байт ($81\,920$ байт, в 2048 раз больше). Точность: Heatmap ~95% (COCO) против ~75% у прямой регрессии.</p> <p><strong>Ответ:</strong> Heatmap требует больше памяти, но обеспечивает точность ~95% против ~75%.</p>	AI_Course Block_B Microtask Ticket_13
<b>[Билет 13: Рекуррентные сети, LSTM, biLSTM] Задача 1. Подсчёт параметров слоя LSTM</b><br><br><p>Слой `nn.LSTM(input_size=100, hidden_size=256, bias=True)`. Сколько обучаемых параметров содержит этот слой в PyTorch?</p>	<p>Для каждого из 4 гейтов ($f, i, \tilde{C}, o$):</p> <ul> <li>$W_{xh}$: $100 \times 256 = 25\,600$.</li> <li>$W_{hh}$: $256 \times 256 = 65\,536$.</li> <li>Смещения: $256 + 256 = 512$ (раздельные $b_{ih}$ и $b_{hh}$).</li> <li>На один гейт: $25\,600 + 65\,536 + 512 = 91\,648$.</li> </ul> <p>Итого для 4 гейтов: $\text{Параметры} = 4 \times 91\,648 = \mathbf{366\,592}$.</p>	AI_Course Block_C Microtask Ticket_14
<b>[Билет 13: Рекуррентные сети, LSTM, biLSTM] Задача 2. Сравнение числа параметров GRU и LSTM</b><br><br><p>Сравните количество обучаемых параметров для слоёв `nn.GRU(100, 256)` и `nn.LSTM(100, 256)`.</p>	<p>В GRU 3 группы гейтов ($z, r, \tilde{h}$) вместо 4 в LSTM:</p> <div class="math-scroll-wrapper"> $$ \text{Параметры GRU} = 3 \times (100 \times 256 + 256 \times 256 + 512) = 3 \times 91\,648 = \mathbf{274\,944} $$	AI_Course Block_C Microtask Ticket_14
<b>[Билет 13: Рекуррентные сети, LSTM, biLSTM] Задача 3. Ручной расчёт обновления ячейки памяти $C_t$</b><br><br><p>Пусть $C_{t-1} = [2.0, -1.0]$. Гейты выдали: $f_t = [0.9, 0.1]$, $i_t = [0.5, 0.8]$, $\tilde{C}_t = [1.0, 2.0]$. Вычислите $C_t$.</p>	<p>Формула $C_t = f_t \odot C_{t-1} + i_t \odot \tilde{C}_t$:</p> <ul> <li>1-я компонента: $0.9(2.0) + 0.5(1.0) = 1.8 + 0.5 = \mathbf{2.3}$.</li> <li>2-я компонента: $0.1(-1.0) + 0.8(2.0) = -0.1 + 1.6 = \mathbf{1.5}$.</li> </ul> <p>Ответ: $C_t = [2.3, \, 1.5]$.</p>	AI_Course Block_C Microtask Ticket_14
<b>[Билет 13: Рекуррентные сети, LSTM, biLSTM] Задача 4. Размерности тензоров в biLSTM</b><br><br><p>Батч $B=32$, длина $T=50$, $d_{\text{in}}=300$. Слой `nn.LSTM(300, 128, bidirectional=True, batch_first=True)`. Каковы формы выходных тензоров `output` и `h_n`?</p>	<p>1. `output`: скрытые состояния всех $T$ шагов (прямое + обратное): $\text{shape} = (B, T, 2 d_{\text{hidden}}) = \mathbf{(32, 50, 256)}$.<br> 2. `h_n`: состояния финального шага по направлениям: $\text{shape} = (\text{num\_directions}, B, d_{\text{hidden}}) = \mathbf{(2, 32, 128)}$.</p>	AI_Course Block_C Microtask Ticket_14
<b>[Билет 13: Рекуррентные сети, LSTM, biLSTM] Задача 5. Расчёт градиентного клиппинга</b><br><br><p>Норма градиентов $\|g\|_2 = 10.0$. Порог клиппинга $C = 2.0$. Какой множитель будет применён к градиентам и чему равна новая норма?</p>	<p>Так как $\|g\|_2 = 10.0 > C = 2.0$, множитель равен $\alpha = \frac{C}{\|g\|_2} = \frac{2.0}{10.0} = \mathbf{0.2}$.<br> Новый градиент: $g_{\text{new}} = 0.2 \cdot g$. Новая норма: $\|g_{\text{new}}\|_2 = 0.2 \times 10.0 = \mathbf{2.0}$.</p>	AI_Course Block_C Microtask Ticket_14
<b>[Билет 13: Рекуррентные сети, LSTM, biLSTM] Задача 6. Бутылочное горлышко Seq2Seq</b><br><br><p>Входная фраза содержит 100 слов. Скрытое состояние энкодера $d_{\text{hidden}} = 256$. В чём дефект сжатия фразы в один вектор $h_{100}$?</p>	<p><strong>Information Bottleneck:</strong> упаковка 100 слов в 256 чисел приводит к потере контекста (особенно начальных токенов) из-за компрессии. Это ограничение привело к разработке <strong>механизма внимания (Attention)</strong>.</p>	AI_Course Block_C Microtask Ticket_14
